链接,户型,成交价格(万),成交日期,成交周期(天),单价,面积(平米),朝向,装修,楼层,楼型
https://bj.ke.com/ershoufang/BJCY85318884.html,1室1厅1卫,150,2013-01-13,,4.03,37.21,东 南,其他,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY85237562.html,1室1厅1卫,206,2013-01-06,,4.32,47.67,南 北,其他,顶层(共16层),板楼
https://bj.ke.com/ershoufang/BJCY85297789.html,1室1厅1卫,160,2013-01-01,,4.15,38.58,北,其他,高楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85141731.html,2室1厅1卫,260,2012-12-19,,4.49,57.91,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY84940448.html,2室1厅1卫,198,2012-12-12,,3.32,59.65,东 西,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85121380.html,3室1厅1卫,298,2012-12-11,,3.93,75.8,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85152799.html,1室1厅1卫,151,2012-12-06,,3.97,37.99,北,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85003522.html,3室1厅1卫,265,2012-12-01,,3.81,69.48,南 北,其他,低楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85199932.html,1室1厅1卫,150,2012-11-30,,3.89,38.58,北,其他,高楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY84899715.html,1室0厅1卫,270,2012-11-23,,3.80,71.03,北,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85091312.html,1室1厅1卫,139,2012-11-21,,3.57,38.96,北,其他,低楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85018769.html,1室1厅1卫,139,2012-11-18,,3.60,38.58,北,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85101309.html,3室1厅1卫,270,2012-11-13,,3.89,69.48,南 北,其他,低楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY84970707.html,3室1厅1卫,310,2012-11-05,,4.23,73.32,南 北,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85112659.html,3室1厅1卫,275,2012-11-03,,3.93,69.93,南 西 北,其他,高楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85101438.html,3室1厅1卫,288,2012-10-31,,3.78,76.09,南 北,其他,高楼层(共16层),板楼
https://bj.ke.com/ershoufang/BJCY84778093.html,2室1厅1卫,226,2012-10-16,,3.76,60.04,南 北,其他,高楼层(共16层),板楼
https://bj.ke.com/ershoufang/BJCY84728742.html,1室1厅1卫,143,2012-10-12,,3.51,40.69,南,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY84948740.html,3室1厅1卫,289,2012-10-01,,3.65,79.19,南 西,其他,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY84984619.html,2室1厅1卫,203,2012-09-29,,3.68,55.18,东 南,其他,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY84860172.html,1室1厅1卫,153,2012-09-25,,3.65,41.94,南,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY84859929.html,1室1厅1卫,157,2012-08-30,,3.71,42.29,南,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY84515603.html,1室1厅1卫,135,2012-08-27,,3.57,37.86,北,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY84827365.html,2室1厅1卫,199,2012-08-21,,3.49,57.03,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY84695668.html,2室1厅1卫,183,2012-08-17,,3.46,52.86,东,其他,低楼层(共14层),板塔结合
https://bj.ke.com/ershoufang/BJCY84699671.html,2室1厅1卫,210,2012-07-13,,3.51,59.84,南,其他,高楼层(共16层),板楼
https://bj.ke.com/ershoufang/BJCY84639447.html,3室1厅1卫,255,2012-06-26,,3.33,76.68,南 北,其他,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY84244325.html,1室1厅1卫,130,2012-05-12,,3.57,36.4,南,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY84406422.html,2室1厅1卫,184,2012-05-07,,3.00,61.32,南 北,其他,高楼层(共16层),板楼
https://bj.ke.com/ershoufang/BJCY84443642.html,3室1厅1卫,250,2012-05-06,,3.24,77.22,南 西 北,其他,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY84099793.html,2室1厅1卫,166,2012-04-05,,2.62,63.42,东,其他,低楼层(共14层),板塔结合
https://bj.ke.com/ershoufang/BJCY84220124.html,2室1厅1卫,160,2012-03-25,,2.77,57.75,东 南 西,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY84287960.html,3室1厅1卫,184,2012-03-22,,2.76,66.6,东 南 北,其他,底层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY84306973.html,2室0厅1卫,188,2012-03-13,,2.70,69.52,南,其他,高楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY84216539.html,3室1厅1卫,251,2012-03-13,,3.17,79.19,南 西,其他,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY84260354.html,3室1厅1卫,182,2012-02-26,,2.53,71.94,东 西,其他,低楼层(共14层),板塔结合
https://bj.ke.com/ershoufang/BJCY09457747.html,3室1厅1卫,240,2012-02-26,,3.15,76.29,南 北,其他,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY84249080.html,1室1厅1卫,151,2012-02-15,,2.66,56.86,南,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY84295800.html,3室1厅1卫,205,2012-02-12,,2.93,69.93,东 南 北,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY00452289.html,2室1厅1卫,177,2011-11-09,,3.05,58.1,南,其他,中楼层(共16层),塔楼
