链接,户型,成交价格(万),成交日期,成交周期(天),单价,面积(平米),朝向,装修,楼层,楼型
https://bj.ke.com/ershoufang/101100879408.html,3室1厅,800,2016-12-06,,8.53,93.81,南 北,精装,高楼层(共6层),
https://bj.ke.com/ershoufang/101100595147.html,3室1厅,920,2016-11-17,,7.95,115.76,南 北,精装,高楼层(共6层),
https://bj.ke.com/ershoufang/101100712106.html,4室2厅,885,2016-11-11,,7.40,119.56,南 北,精装,低楼层(共6层),
https://bj.ke.com/ershoufang/101100413167.html,1室1厅,427,2016-09-16,,7.70,55.48,南,精装,顶层(共6层),
https://bj.ke.com/ershoufang/101100458720.html,2室1厅,635,2016-09-07,,8.12,78.16,南 北,其他,高楼层(共6层),
https://bj.ke.com/ershoufang/101092245206.html,2室1厅,557,2016-08-30,,6.62,84.15,东 西,精装,顶层(共6层),
https://bj.ke.com/ershoufang/101100356170.html,2室1厅,768,2016-08-27,,7.37,104.14,东 南,简装,中楼层(共6层),
https://bj.ke.com/ershoufang/101100308338.html,2室2厅,625,2016-08-26,,7.32,85.38,南 北,简装,低楼层(共6层),
https://bj.ke.com/ershoufang/101091835972.html,4室2厅,900,2016-08-08,,4.86,185.02,东 南 西 北,精装,顶层(共6层),
https://bj.ke.com/ershoufang/101100355102.html,2室2厅,628,2016-08-07,,7.39,85.0,南 北,简装,中楼层(共6层),
https://bj.ke.com/ershoufang/101100313985.html,2室1厅,760,2016-07-27,,6.97,109.0,南 北,精装,中楼层(共6层),
https://bj.ke.com/ershoufang/101091125423.html,3室2厅,750,2016-06-29,,5.00,150.0,南 北,其他,顶层(共6层),
https://bj.ke.com/ershoufang/101092228308.html,2室2厅,540,2016-06-27,,6.31,85.61,东 西,精装,中楼层(共6层),
https://bj.ke.com/ershoufang/101091911170.html,3室2厅,723,2016-06-24,,4.78,151.4,东南,其他,中楼层(共6层),
https://bj.ke.com/ershoufang/BJHD91873739.html,2室1厅,648,2016-04-04,,7.67,84.52,南 北,精装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91754761.html,2室1厅,490,2016-03-27,,6.90,71.04,南 北,精装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91810536.html,2室1厅,555,2016-03-22,,7.10,78.12,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91760265.html,3室2厅,770,2016-03-22,,6.65,115.76,东 南 北,精装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91650360.html,2室1厅,600,2016-03-04,,5.76,104.14,东南,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91647960.html,3室2厅,716,2016-03-03,,6.94,103.18,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91501495.html,2室1厅,463,2016-02-26,,5.95,77.84,东 西,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91562225.html,2室1厅,490,2016-02-19,,5.74,85.38,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90564350.html,2室2厅,525,2016-02-19,,6.21,84.52,南 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91242761.html,2室2厅,520,2016-01-04,,4.99,104.14,东 南,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91090181.html,2室1厅,445,2015-12-27,,5.27,84.51,南 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91029226.html,2室1厅,429,2015-12-13,,6.11,70.23,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90751663.html,2室1厅,401,2015-12-12,,5.71,70.23,南 北,精装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91131556.html,2室1厅,460,2015-12-12,,5.89,78.16,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90403552.html,2室2厅,534,2015-12-12,,4.89,109.19,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD91100350.html,2室2厅,480,2015-12-07,,4.61,104.14,南 西,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90751541.html,3室1厅,520,2015-12-05,,5.43,95.77,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90751496.html,3室2厅,540,2015-12-05,,5.23,103.18,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90609742.html,3室1厅,532,2015-11-29,,5.16,103.18,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90301982.html,2室1厅,403,2015-11-14,,5.21,77.37,南 北,精装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90532151.html,3室1厅,526,2015-11-11,,5.59,94.05,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90244004.html,3室2厅,565,2015-10-31,,5.48,103.18,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90652322.html,2室1厅,454,2015-10-30,,5.37,84.52,南 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90735592.html,3室1厅,535,2015-10-29,,5.69,94.05,南 北,简装,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90450998.html,2室2厅,426,2015-09-29,,4.98,85.61,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90165948.html,2室1厅,418,2015-09-23,,5.35,78.12,南 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89844628.html,2室2厅,427,2015-09-20,,4.99,85.61,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD90186419.html,2室1厅,406,2015-08-30,,5.20,78.12,南 北,精装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89989276.html,3室2厅,518,2015-08-15,,5.61,92.28,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89142861.html,1室1厅,382,2015-07-19,,5.69,67.13,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89804998.html,3室1厅,506,2015-07-19,,5.36,94.49,南 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89147324.html,2室1厅,425,2015-07-18,,5.49,77.37,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89612003.html,3室1厅,540,2015-07-13,,5.71,94.49,南 北,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89646563.html,2室1厅,433,2015-06-21,,5.54,78.21,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/101087315821.html,2室1厅,499,2015-06,,6.41,77.84,东 西,其他,底层(共6层),
https://bj.ke.com/ershoufang/BJHD89554574.html,2室2厅,450,2015-05-31,,5.32,84.52,南 北,精装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89299612.html,2室2厅,525,2015-05-30,,5.04,104.14,东南,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89317364.html,2室2厅,431,2015-04-26,,5.11,84.28,南 北,精装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD88300189.html,2室1厅,456,2015-04-08,,4.16,109.49,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89163051.html,2室1厅,520,2015-03-31,,4.79,108.54,南 北,精装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD89091303.html,2室1厅,425,2015-03-26,,5.49,77.37,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD88993315.html,2室1厅,397,2015-03-15,,5.08,78.12,南 北,简装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD88750477.html,2室1厅,418,2015-01-30,,4.97,84.15,东 西,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD88630025.html,3室1厅,460,2015-01-21,,4.87,94.49,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD88423825.html,3室1厅,440,2014-10-26,,4.69,93.81,南 北,精装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD88360554.html,3室2厅,420,2014-10-10,,4.48,93.81,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD88353882.html,3室2厅,440,2014-10-09,,4.68,94.05,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD87912690.html,1室1厅,340,2014-10-06,,5.06,67.13,南 北,精装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD88157752.html,3室2厅,468,2014-10-06,,4.54,103.18,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD88330190.html,2室1厅,388,2014-10-04,,5.01,77.37,南 北,精装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD87575785.html,3室2厅,485,2014-08-07,,4.70,103.18,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD87877961.html,2室1厅,395,2014-07-05,,5.62,70.23,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD87315341.html,2室1厅,409,2014-04-13,,5.94,68.84,南 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD87285087.html,2室1厅,460,2014-03-17,,5.44,84.51,南 北,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD87110741.html,2室2厅,437,2014-02-17,,5.59,78.16,南 北,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD86573748.html,3室2厅,701,2014-01-07,,5.36,130.9,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD86766221.html,2室1厅,388,2013-11-23,,5.64,68.79,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD86680822.html,1室1厅,575,2013-11-04,,5.24,109.73,南 北,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD86594118.html,3室2厅,547,2013-10-27,,5.30,103.18,南 北,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD86353569.html,2室2厅,430,2013-10-26,,5.02,85.61,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD85929230.html,2室2厅,443,2013-10-19,,5.24,84.51,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD85554549.html,3室2厅,458,2013-08-18,,4.11,111.45,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD85821848.html,2室1厅,440,2013-06-10,,5.63,78.12,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD85803187.html,2室1厅,510,2013-05-01,,4.90,104.14,南 西,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD85637638.html,3室1厅,448,2013-03-24,,4.78,93.81,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD85396927.html,2室1厅,382,2013-02-02,,5.44,70.23,南 北,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD85301675.html,2室2厅,345,2013-01-26,,4.03,85.61,南 北,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD85381823.html,3室1厅,439,2013-01-16,,4.02,109.19,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD85038300.html,3室1厅,360,2012-12-04,,3.10,116.0,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD85174568.html,2室2厅,295,2012-11-22,,3.45,85.61,东 西,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84461046.html,2室1厅,300,2012-11-13,,3.57,84.15,东 西,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84451401.html,3室2厅,370,2012-07-12,,3.59,103.18,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84551969.html,3室2厅,325,2012-06-16,,2.92,111.45,东 南 西,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84557757.html,2室2厅,320,2012-06-13,,3.07,104.14,东 南,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84501947.html,2室2厅,320,2012-06-03,,3.07,104.14,东 南,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84531204.html,2室2厅,268,2012-05-12,,3.17,84.51,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84345065.html,2室1厅,234,2012-04-28,,3.33,70.23,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84431548.html,3室2厅,328,2012-04-05,,2.99,109.73,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84147823.html,4室2厅,412,2012-03-21,,2.23,185.02,东 南 西 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84206982.html,2室1厅,225,2012-02-29,,2.86,78.78,东 西,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD00499543.html,3室2厅,315,2012-02-14,,2.72,115.76,东 南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD36220361.html,2室1厅,233,2011-11-19,,2.98,78.12,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD00323837.html,2室2厅,247,2011-10-31,,3.05,81.11,南 北,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD02109227.html,2室1厅,231,2011-08-28,,2.97,77.84,东 西,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD02251740.html,2室1厅,240,2011-07-02,,3.42,70.23,南 北,其他,低楼层(共6层),板楼
